date,date_adjusted,people_fully_vaccinated,location
2021-02-02,2021-02-06,0.7593341497451086,PYF
2021-02-10,2021-02-14,1.1377552473442885,PYF
2021-02-16,2021-02-20,1.647537948907812,PYF
2021-02-17,2021-02-21,1.7404522541508842,PYF
2021-02-23,2021-02-27,2.1110414946031386,PYF
2021-03-01,2021-03-05,2.3481331700509784,PYF
2021-03-02,2021-03-06,2.4111440207330617,PYF
2021-03-09,2021-03-13,2.8543559365477176,PYF
2021-03-16,2021-03-20,4.755361262210577,PYF
2021-03-23,2021-03-27,6.25231395779341,PYF
2021-03-30,2021-04-03,8.062540939253267,PYF
2021-04-07,2021-04-11,9.100973998234272,PYF
2021-04-13,2021-04-17,10.708996667900777,PYF
2021-04-20,2021-04-24,11.970281662062485,PYF
2021-04-27,2021-05-01,13.921838065673683,PYF
2021-05-04,2021-05-08,15.856306780964315,PYF
2021-05-11,2021-05-15,17.695369236465126,PYF
2021-05-18,2021-05-22,18.46039928231709,PYF
2021-05-25,2021-05-29,19.795374932361234,PYF
2021-06-01,2021-06-05,20.556133056133056,PYF
2021-06-02,2021-06-06,21.6886146454334,PYF
2021-06-03,2021-06-07,22.44970092060411,PYF
2021-06-04,2021-06-08,23.58185464819225,PYF
2021-06-05,2021-06-09,24.343268495644196,PYF
2021-06-06,2021-06-10,25.475094940126564,PYF
2021-06-07,2021-06-11,26.236835781764114,PYF
2021-06-08,2021-06-12,27.368335520725996,PYF
2021-06-09,2021-06-13,28.130402779473734,PYF
2021-06-10,2021-06-14,29.26157638948112,PYF
2021-06-11,2021-06-15,30.023969489282045,PYF
2021-06-12,2021-06-16,31.154817545883397,PYF
2021-06-13,2021-06-17,31.917535911697136,PYF
2021-06-14,2021-06-18,33.0480589894252,PYF
2021-06-15,2021-06-19,33.811102047226186,PYF
2021-06-16,2021-06-20,34.941300719599774,PYF
2021-06-17,2021-06-21,35.70466789637549,PYF
2021-06-18,2021-06-22,36.83454273590128,PYF
2021-06-19,2021-06-23,37.59823345965045,PYF
2021-06-20,2021-06-24,38.727785037824766,PYF
2021-06-21,2021-06-25,39.49179873755558,PYF
2021-06-22,2021-06-26,40.621027624866166,PYF
2021-06-23,2021-06-27,41.38536373059448,PYF
2021-06-24,2021-06-28,42.514270496522315,PYF
2021-06-25,2021-06-29,43.2789284392699,PYF
2021-06-26,2021-06-30,44.40751365229092,PYF
2021-06-27,2021-07-01,45.172492864083665,PYF
2021-06-28,2021-07-02,46.3007570916706,PYF
2021-06-29,2021-07-03,47.06605700553674,PYF
2021-06-30,2021-07-04,48.194000814160816,PYF
2021-07-01,2021-07-05,48.959620864129185,PYF
2021-07-02,2021-07-06,50.08724481926195,PYF
2021-07-03,2021-07-07,50.853184440360195,PYF
2021-07-04,2021-07-08,51.98048910647525,PYF
2021-07-05,2021-07-09,52.74674773472808,PYF
2021-07-06,2021-07-10,53.87373367530285,PYF
2021-07-07,2021-07-11,54.64031074773027,PYF
2021-07-08,2021-07-12,55.766978525247765,PYF
2021-07-09,2021-07-13,56.53387347986332,PYF
2021-07-10,2021-07-14,57.66022365581389,PYF
2021-07-11,2021-07-15,58.427435931622895,PYF
2021-07-12,2021-07-16,59.55346906650597,PYF
2021-07-13,2021-07-17,60.3209981035038,PYF
2021-07-14,2021-07-18,61.44671475682964,PYF
2021-07-15,2021-07-19,62.21455999599995,PYF
2021-07-16,2021-07-20,63.33996072629142,PYF
2021-07-17,2021-07-21,64.10812160960441,PYF
2021-07-18,2021-07-22,65.2332069743987,PYF
2021-07-19,2021-07-23,66.00168294480937,PYF
2021-07-20,2021-07-24,67.12645350065972,PYF
2021-07-21,2021-07-25,67.89524400210615,PYF
2021-07-22,2021-07-26,69.01970030458361,PYF
2021-07-23,2021-07-27,69.78880478198519,PYF
2021-07-24,2021-07-28,70.91294738568031,PYF
2021-07-25,2021-07-29,71.68236528493607,PYF
2021-07-26,2021-07-30,72.80619474346072,PYF
2021-07-27,2021-07-31,73.5759255114475,PYF
2021-07-28,2021-08-01,74.69944237743653,PYF
2021-07-29,2021-08-02,75.46948546200736,PYF
2021-07-30,2021-08-03,76.5926902871203,PYF
2021-07-31,2021-08-04,77.36304513710263,PYF
2021-08-01,2021-08-05,78.4859384720255,PYF
2021-08-02,2021-08-06,79.25660453721945,PYF
2021-08-03,2021-08-07,80.37918693166638,PYF
2021-08-04,2021-08-08,81.15016366284311,PYF
2021-08-05,2021-08-09,82.27243566555812,PYF
2021-08-06,2021-08-10,83.04372251445801,PYF
2021-08-07,2021-08-11,84.16568467321672,PYF
2021-08-08,2021-08-12,84.93728109254774,PYF
2021-08-09,2021-08-13,86.05893395415903,PYF
2021-08-10,2021-08-14,86.830839397595,PYF
2021-08-11,2021-08-15,87.95218350790277,PYF
2021-08-12,2021-08-16,88.72439743008165,PYF
2021-08-13,2021-08-17,89.8454333339665,PYF
2021-08-14,2021-08-18,90.6179551904887,PYF
2021-08-15,2021-08-19,91.73868343186963,PYF
2021-08-16,2021-08-20,92.51151267929633,PYF
2021-08-17,2021-08-21,93.63193380113242,PYF
2021-08-18,2021-08-22,94.40506989698385,PYF
2021-08-19,2021-08-23,95.52518444127598,PYF
2021-08-20,2021-08-24,96.29862684402973,PYF
2021-08-21,2021-08-25,97.4184353518223,PYF
2021-08-22,2021-08-26,98.19218352091158,PYF
2021-08-23,2021-08-27,99.31168653229412,PYF
2021-08-24,2021-08-28,100.08573992810621,PYF
2021-08-25,2021-08-29,101.20493798221511,PYF
2021-08-26,2021-08-30,101.97929606608955,PYF
2021-08-27,2021-08-31,103.09818970110976,PYF
2021-08-28,2021-09-01,103.87285193533668,PYF
2021-08-29,2021-09-02,104.99144168850334,PYF
2021-08-30,2021-09-03,105.76640753632188,PYF
2021-08-31,2021-09-04,106.88469394392203,PYF
2021-09-01,2021-09-05,107.65996286951857,PYF
2021-09-02,2021-09-06,108.77794646689286,PYF
2021-09-03,2021-09-07,109.55351793539934,PYF
2021-09-04,2021-09-08,110.6711992569436,PYF
2021-09-05,2021-09-09,111.44707273443595,PYF
2021-09-06,2021-09-10,112.56445231360293,PYF
2021-09-07,2021-09-11,113.34062726709931,PYF
2021-09-08,2021-09-12,114.45770563640035,PYF
2021-09-09,2021-09-13,115.23418153385953,PYF
2021-09-10,2021-09-14,116.35095922486619,PYF
2021-09-11,2021-09-15,117.12773553518588,PYF
2021-09-12,2021-09-16,118.24421307853159,PYF
2021-09-13,2021-09-17,119.02128927154676,PYF
2021-09-14,2021-09-18,120.13746719692853,PYF
2021-09-15,2021-09-19,120.91484274340982,PYF
2021-09-16,2021-09-20,122.03072157958982,PYF
2021-09-17,2021-09-21,122.80839595124182,PYF
2021-09-18,2021-09-22,123.92397622604909,PYF
2021-09-19,2021-09-23,124.70194889550872,PYF
2021-09-20,2021-09-24,125.81723113584079,PYF
2021-09-21,2021-09-25,126.59550157667564,PYF
2021-09-22,2021-09-26,127.71048630850018,PYF
2021-09-23,2021-09-27,128.48905399520694,PYF
2021-09-24,2021-09-28,129.60374174356338,PYF
2021-09-25,2021-09-29,130.38260615156608,PYF
2021-09-26,2021-09-30,131.4969974405673,PYF
2021-09-27,2021-10-01,132.27615804621576,PYF
2021-09-28,2021-10-02,133.39025339904964,PYF
2021-09-29,2021-10-03,134.16970967961782,PYF
2021-09-30,2021-10-04,135.283509618549,PYF
2021-10-01,2021-10-05,136.06326105223332,PYF
2021-10-02,2021-10-06,137.17676609860467,PYF
2021-10-03,2021-10-07,137.9568121645225,PYF
2021-10-04,2021-10-08,139.07002283875687,PYF
2021-10-05,2021-10-09,139.85036301694473,PYF
2021-10-06,2021-10-10,140.96327983854655,PYF
2021-10-07,2021-10-11,141.74391360995867,PYF
2021-10-08,2021-10-12,142.85653709751557,PYF
2021-10-09,2021-10-13,143.63746394402213,PYF
2021-10-10,2021-10-14,144.74979461520644,PYF
2021-10-11,2021-10-15,145.53101401959202,PYF
2021-10-12,2021-10-16,146.64305239116266,PYF
2021-10-13,2021-10-17,147.42456383712465,PYF
2021-10-14,2021-10-18,148.5363104249284,PYF
2021-10-15,2021-10-19,149.3181133970753,PYF
2021-10-16,2021-10-20,150.42956871604866,PYF
2021-10-17,2021-10-21,151.21166269989862,PYF
2021-10-18,2021-10-22,152.32282726406933,PYF
2021-10-19,2021-10-23,153.10521174604835,PYF
2021-10-20,2021-10-24,154.216086068537,PYF
2021-10-21,2021-10-25,154.99876053597748,PYF
2021-10-22,2021-10-26,156.1093451289991,PYF
2021-10-23,2021-10-27,156.89230907013817,PYF
2021-10-24,2021-10-28,158.00260444500387,PYF
2021-10-25,2021-10-29,158.78585734898178,PYF
2021-10-26,2021-10-30,159.89586401610026,PYF
2021-10-27,2021-10-31,160.67940537295894,PYF
2021-10-28,2021-11-01,161.78912384183818,PYF
2021-10-29,2021-11-02,162.57295314251937,PYF
2021-10-30,2021-11-03,163.68238392176818,PYF
2021-10-31,2021-11-04,164.46650065811212,PYF
2021-11-01,2021-11-05,165.5756442554417,PYF
2021-11-02,2021-11-06,166.36004792018537,PYF
2021-11-03,2021-11-07,167.4689048424109,PYF
2021-11-04,2021-11-08,168.25359492918653,PYF
2021-11-05,2021-11-09,169.3621656822288,PYF
2021-11-06,2021-11-10,170.1471416855622,PYF
2021-11-07,2021-11-11,171.25542677444915,PYF
2021-11-08,2021-11-12,172.0406881897582,PYF
2021-11-09,2021-11-13,173.14868811862655,PYF
2021-11-10,2021-11-14,173.93423444221966,PYF
2021-11-11,2021-11-15,175.04194971431633,PYF
2021-11-12,2021-11-16,175.82778044339074,PYF
2021-11-13,2021-11-17,176.9352115610746,PYF
2021-11-14,2021-11-18,177.72132619371493,PYF
2021-11-15,2021-11-19,178.82847365845828,PYF
2021-11-16,2021-11-20,179.61487169363494,PYF
2021-11-17,2021-11-21,180.7217360060251,PYF
2021-11-18,2021-11-22,181.50841694359272,PYF
2021-11-19,2021-11-23,182.61499860333353,PYF
2021-11-20,2021-11-24,183.40196194402932,PYF
2021-11-21,2021-11-25,184.50826144994286,PYF
2021-11-22,2021-11-26,185.29550669538517,PYF
2021-11-23,2021-11-27,186.40152454541305,PYF
2021-11-24,2021-11-28,187.18905119809978,PYF
2021-11-25,2021-11-29,188.29478788930493,PYF
2021-11-26,2021-11-30,189.08259545261197,PYF
2021-11-27,2021-12-01,190.18805148118017,PYF
2021-11-28,2021-12-02,190.9761394593598,PYF
2021-11-29,2021-12-03,192.08131532060105,PYF
2021-11-30,2021-12-04,192.8696832187805,PYF
2021-12-01,2021-12-05,193.97457940713073,PYF
2021-12-02,2021-12-06,194.76322673131048,PYF
2021-12-03,2021-12-07,195.86784374033311,PYF
2021-12-04,2021-12-08,196.65676999738557,PYF
2021-12-05,2021-12-09,197.76110831977286,PYF
2021-12-06,2021-12-10,198.55031301744063,PYF
2021-12-07,2021-12-11,199.65437314501546,PYF
2021-12-08,2021-12-12,200.44385579190987,PYF
2021-12-09,2021-12-13,201.54763821562707,PYF
2021-12-10,2021-12-14,202.3373983212267,PYF
2021-12-11,2021-12-15,203.4409035311747,PYF
2021-12-12,2021-12-16,204.23094060582372,PYF
2021-12-13,2021-12-17,205.3341690912261,PYF
2021-12-14,2021-12-18,206.12448264613283,PYF
2021-12-15,2021-12-19,207.22743489534972,PYF
2021-12-16,2021-12-20,208.01802444258516,PYF
2021-12-17,2021-12-21,209.12070094311488,PYF
2021-12-18,2021-12-22,209.91156599561106,PYF
2021-12-19,2021-12-23,211.01396723409158,PYF
2021-12-20,2021-12-24,211.80510730564015,PYF
2021-12-21,2021-12-25,212.9072337678506,PYF
2021-12-22,2021-12-26,213.69864837310124,PYF
2021-12-23,2021-12-27,214.80050054396352,PYF
2021-12-24,2021-12-28,215.5921891984224,PYF
2021-12-25,2021-12-29,216.69376756200256,PYF
2021-12-26,2021-12-30,217.48572978203094,PYF
2021-12-27,2021-12-31,218.5870348215408,PYF
2021-12-28,2022-01-01,219.3792701243535,PYF
2021-12-29,2022-01-02,220.48030232215208,PYF
2021-12-30,2022-01-03,221.27281022581582,PYF
2021-12-31,2022-01-04,222.37357006341094,PYF
2022-01-01,2022-01-05,223.166350086843,PYF
2022-01-02,2022-01-06,224.26683804489267,PYF
2022-01-03,2022-01-07,225.05988970785938,PYF
2022-01-04,2022-01-08,226.16010626617333,PYF
2022-01-05,2022-01-09,226.9534290892885,PYF
2022-01-06,2022-01-10,228.05337472682976,PYF
2022-01-07,2022-01-11,228.8469682315532,PYF
2022-01-08,2022-01-12,229.94664342643946,PYF
2022-01-09,2022-01-13,230.74050713507555,PYF
2022-01-10,2022-01-14,231.83991236458078,PYF
2022-01-11,2022-01-15,232.63404580027685,PYF
2022-01-12,2022-01-16,233.73318154083273,PYF
2022-01-13,2022-01-17,234.52758422757773,PYF
2022-01-14,2022-01-18,235.62645095477512,PYF
2022-01-15,2022-01-19,236.42112241739804,PYF
2022-01-16,2022-01-20,237.51972060598848,PYF
2022-01-17,2022-01-21,238.31466037015684,PYF
2022-01-18,2022-01-22,239.41299049405401,PYF
2022-01-19,2022-01-23,240.2081980862725,PYF
2022-01-20,2022-01-24,241.30626061855378,PYF
2022-01-21,2022-01-25,242.10173556616263,PYF
2022-01-22,2022-01-26,243.19953097907052,PYF
2022-01-23,2022-01-27,243.9952728102442,PYF
2022-01-24,2022-01-28,245.0928015751877,PYF
2022-01-25,2022-01-29,245.88880981893323,PYF
2022-01-26,2022-01-30,246.98607240648954,PYF
2022-01-27,2022-01-31,247.78234659264527,PYF
2022-01-28,2022-02-01,248.87934347256103,PYF
2022-01-29,2022-02-02,249.67588313179493,PYF
2022-01-30,2022-02-03,250.77261477298777,PYF
2022-01-31,2022-02-04,251.56941943679618,PYF
2022-02-01,2022-02-05,252.66588630735623,PYF
2022-02-02,2022-02-06,253.46295550806227,PYF
2022-02-03,2022-02-07,254.55915807525355,PYF
2022-02-04,2022-02-08,255.35649134600564,PYF
2022-02-05,2022-02-09,256.4524300762676,PYF
2022-02-06,2022-02-10,257.2500269510381,PYF
2022-02-07,2022-02-11,258.34570230998696,PYF
2022-02-08,2022-02-12,259.1435623235707,PYF
2022-02-09,2022-02-13,260.23897477600093,PYF
2022-02-10,2022-02-14,261.0370974640136,PYF
2022-02-11,2022-02-15,262.13224747389955,PYF
2022-02-12,2022-02-16,262.93063237277653,PYF
2022-02-13,2022-02-17,264.0255204032737,PYF
2022-02-14,2022-02-18,264.82416705026844,PYF
2022-02-15,2022-02-19,265.9187935637148,PYF
2022-02-16,2022-02-20,266.71770149689735,PYF
2022-02-17,2022-02-21,267.8120669548151,PYF
2022-02-18,2022-02-22,268.6112357130707,PYF
2022-02-19,2022-02-23,269.70534057616754,PYF
2022-02-20,2022-02-24,270.50476969919526,PYF
2022-02-21,2022-02-25,271.59861442736576,PYF
2022-02-22,2022-02-26,272.3983034556769,PYF
2022-02-23,2022-02-27,273.4918885080041,PYF
2022-02-24,2022-02-28,274.291836982921,PYF
2022-02-25,2022-03-01,275.3851628176776,PYF
2022-02-26,2022-03-02,276.185370281332,PYF
2022-02-27,2022-03-03,277.27843735598213,PYF
2022-02-28,2022-03-04,278.0789033513138,PYF
2022-03-01,2022-03-05,279.1717121225142,PYF
2022-03-02,2022-03-06,279.9724361932695,PYF
2022-03-03,2022-03-07,281.06498711687107,PYF
2022-03-04,2022-03-08,281.86596880760163,PYF
2022-03-05,2022-03-09,282.95826233865057,PYF
2022-03-06,2022-03-10,283.75950119471173,PYF
2022-03-07,2022-03-11,284.85153778745143,PYF
2022-03-08,2022-03-12,285.653033355001,PYF
2022-03-09,2022-03-13,286.7448134628731,PYF
2022-03-10,2022-03-14,287.5465652888696,PYF
2022-03-11,2022-03-15,288.63808936451545,PYF
2022-03-12,2022-03-16,289.4400969967171,PYF
2022-03-13,2022-03-17,290.53136549197933,PYF
2022-03-14,2022-03-18,291.3336284789424,PYF
2022-03-15,2022-03-19,292.42464184486624,PYF
2022-03-16,2022-03-20,293.2271597359437,PYF
2022-03-17,2022-03-21,294.31791842277835,PYF
2022-03-18,2022-03-22,295.1206907681185,PYF
2022-03-19,2022-03-23,296.2111952253185,PYF
2022-03-20,2022-03-24,297.01422157586353,PYF
2022-03-21,2022-03-25,298.1044722520903,PYF
2022-03-22,2022-03-26,298.9077521595749,PYF
2022-03-23,2022-03-27,299.9977495026981,PYF
2022-03-24,2022-03-28,300.80128251964794,PYF
2022-03-25,2022-03-29,301.89102697674673,PYF
2022-03-26,2022-03-30,302.69481265647727,PYF
2022-03-27,2022-03-31,303.7843046738419,PYF
2022-03-28,2022-04-01,304.588342570457,PYF
2022-03-29,2022-04-02,305.6775825935901,PYF
2022-03-30,2022-04-03,306.4818722619803,PYF
2022-03-31,2022-04-04,307.5708607355983,PYF
2022-04-01,2022-04-05,308.3754017314398,PYF
2022-04-02,2022-04-06,309.4641390994742,PYF
2022-04-03,2022-04-07,310.26893097922743,PYF
2022-04-04,2022-04-08,311.3574176848264,PYF
2022-04-05,2022-04-09,312.1624600057344,PYF
2022-04-06,2022-04-10,313.25069649126385,PYF
2022-04-07,2022-04-11,314.055988811351,PYF
2022-04-08,2022-04-12,315.14397551839653,PYF
2022-04-09,2022-04-13,315.9495173964674,PYF
2022-04-10,2022-04-14,317.037254765835,PYF
2022-04-11,2022-04-15,317.8430457614725,PYF
2022-04-12,2022-04-16,318.93053423319026,PYF
2022-04-13,2022-04-17,319.73657390675487,PYF
2022-04-14,2022-04-18,320.8238139200744,PYF
2022-04-15,2022-04-19,321.63010183270217,PYF
2022-04-16,2022-04-20,322.71709382609987,PYF
2022-04-17,2022-04-21,323.52362953970163,PYF
2022-04-18,2022-04-22,324.61037395088005,PYF
2022-04-19,2022-04-23,325.41715702813946,PYF
2022-04-20,2022-04-24,326.50365429402876,PYF
2022-04-21,2022-04-25,327.3106842984015,PYF
2022-04-22,2022-04-26,328.39693485516074,PYF
2022-04-23,2022-04-27,329.20421135087275,PYF
2022-04-24,2022-04-28,330.29021563389125,PYF
2022-04-25,2022-04-29,331.0977381859376,PYF
2022-04-26,2022-04-30,332.18349662983627,PYF
2022-04-27,2022-05-01,332.9912648039797,PYF
2022-04-28,2022-05-02,334.07677784261244,PYF
2022-04-29,2022-05-03,334.884791205382,PYF
2022-04-30,2022-05-04,335.9700592718371,PYF
2022-05-01,2022-05-05,336.7783173905268,PYF
2022-05-02,2022-05-06,337.86334091712826,PYF
2022-05-03,2022-05-07,338.67184335979584,PYF
2022-05-04,2022-05-08,339.7566227781046,PYF
2022-05-05,2022-05-09,340.56536911357006,PYF
2022-05-06,2022-05-10,341.64990485438557,PYF
2022-05-07,2022-05-11,342.4588946522298,PYF
2022-05-08,2022-05-12,343.5431871455911,PYF
2022-05-09,2022-05-13,344.35241997615464,PYF
2022-05-10,2022-05-14,345.436469651342,PYF
2022-05-11,2022-05-15,346.2459450857236,PYF
2022-05-12,2022-05-16,347.32975237125953,PYF
2022-05-13,2022-05-17,348.1394699813149,PYF
2022-05-14,2022-05-18,349.2230353049659,PYF
2022-05-15,2022-05-19,350.0329946633063,PYF
2022-05-16,2022-05-20,351.11631845208365,PYF
2022-05-17,2022-05-21,351.9265191320746,PYF
2022-05-18,2022-05-22,353.0096018122362,PYF
2022-05-19,2022-05-23,353.8200433879962,PYF
2022-05-20,2022-05-24,354.9028853850477,PYF
2022-05-21,2022-05-25,355.7135674314467,PYF
2022-05-22,2022-05-26,356.79616917014266,PYF
2022-05-23,2022-05-27,357.607091262801,PYF
2022-05-24,2022-05-28,358.68945316714655,PYF
2022-05-25,2022-05-29,359.50061488243347,PYF
2022-05-26,2022-05-30,360.5827373756853,PYF
2022-05-27,2022-05-31,361.3941382907177,PYF
2021-02-15,2021-03-15,0.0,AUS
2021-02-16,2021-03-16,0.0,AUS
2021-02-17,2021-03-17,0.0,AUS
2021-02-18,2021-03-18,0.0,AUS
2021-02-19,2021-03-19,0.0,AUS
2021-02-20,2021-03-20,0.0,AUS
2021-02-21,2021-03-21,0.0,AUS
2021-02-22,2021-03-22,7.843173856379958e-05,AUS
2021-02-23,2021-03-23,0.011290248766258948,AUS
2021-02-24,2021-03-24,0.027090322499936374,AUS
2021-02-25,2021-03-25,0.06862777124332463,AUS
2021-02-26,2021-03-26,0.09803967320474946,AUS
2021-02-27,2021-03-27,0.11764760784569936,AUS
2021-02-28,2021-03-28,0.1250750934876912,AUS
2021-03-01,2021-03-29,0.13216532265385866,AUS
2021-03-02,2021-03-30,0.16434194339965744,AUS
2021-03-03,2021-03-31,0.19937347942917852,AUS
2021-03-04,2021-04-01,0.23924817531501422,AUS
2021-03-05,2021-04-02,0.2818326877682292,AUS
2021-03-06,2021-04-03,0.301726898254937,AUS
2021-03-07,2021-04-04,0.31900148867361383,AUS
2021-03-08,2021-04-05,0.33870354140084025,AUS
2021-03-09,2021-04-06,0.37218997218065447,AUS
2021-03-10,2021-04-07,0.41647253177377574,AUS
2021-03-11,2021-04-08,0.49019836602374733,AUS
2021-03-12,2021-04-09,0.5298181587592506,AUS
2021-03-13,2021-04-10,0.6246852681390944,AUS
2021-03-14,2021-04-11,0.6374578767642092,AUS
2021-05-24,2021-06-21,12.536372228560596,AUS
2021-05-25,2021-06-22,12.829020653076773,AUS
2021-05-26,2021-06-23,13.029072567044528,AUS
2021-05-27,2021-06-24,13.43138424842061,AUS
2021-05-28,2021-06-25,13.883280474916726,AUS
2021-05-29,2021-06-26,14.341733594756775,AUS
2021-05-30,2021-06-27,14.56900132200617,AUS
2021-05-31,2021-06-28,14.683844995198212,AUS
2021-06-01,2021-06-29,15.136427499406762,AUS
2021-06-02,2021-06-30,15.532672485804934,AUS
2021-06-03,2021-07-01,16.054235704080345,AUS
2021-06-04,2021-07-02,16.599837378211117,AUS
2021-06-05,2021-07-03,17.14543905234189,AUS
2021-06-06,2021-07-04,17.69104072647266,AUS
2021-06-07,2021-07-05,18.236642400603433,AUS
2021-06-08,2021-07-06,18.782244074734205,AUS
2021-06-09,2021-07-07,19.327845748864977,AUS
2021-06-10,2021-07-08,19.87344742299575,AUS
2021-06-11,2021-07-09,20.41904909712652,AUS
2021-06-12,2021-07-10,20.964650771257293,AUS
2021-06-13,2021-07-11,21.510252445388065,AUS
2021-06-14,2021-07-12,22.055854119518838,AUS
2021-06-15,2021-07-13,22.60145579364961,AUS
2021-06-16,2021-07-14,23.14705746778038,AUS
2021-06-17,2021-07-15,23.692659141911154,AUS
2021-06-18,2021-07-16,24.238260816041926,AUS
2021-06-19,2021-07-17,24.783862490172698,AUS
2021-06-20,2021-07-18,25.32946416430347,AUS
2021-06-21,2021-07-19,25.875065838434242,AUS
2021-06-22,2021-07-20,26.420667512565014,AUS
2021-06-23,2021-07-21,26.966269186695786,AUS
2021-06-24,2021-07-22,27.51187086082656,AUS
2021-06-25,2021-07-23,28.05747253495733,AUS
2021-06-26,2021-07-24,28.603074209088103,AUS
2021-06-27,2021-07-25,29.148675883218875,AUS
2021-06-28,2021-07-26,29.694277557349647,AUS
2021-06-29,2021-07-27,30.23987923148042,AUS
2021-06-30,2021-07-28,30.78548090561119,AUS
2021-07-01,2021-07-29,31.331082579741963,AUS
2021-07-02,2021-07-30,31.876684253872735,AUS
2021-07-03,2021-07-31,32.42228592800351,AUS
2021-07-04,2021-08-01,32.96788760213428,AUS
2021-07-05,2021-08-02,33.513489276265055,AUS
2021-07-06,2021-08-03,34.05909095039583,AUS
2021-07-07,2021-08-04,34.6046926245266,AUS
2021-07-08,2021-08-05,35.15029429865737,AUS
2021-07-09,2021-08-06,35.69589597278814,AUS
2021-07-10,2021-08-07,36.241497646918916,AUS
2021-07-11,2021-08-08,36.78709932104969,AUS
2021-07-12,2021-08-09,37.33270099518046,AUS
2021-07-13,2021-08-10,37.87830266931123,AUS
2021-07-14,2021-08-11,38.423904343442004,AUS
2021-07-15,2021-08-12,38.969506017572776,AUS
2021-07-16,2021-08-13,39.51510769170355,AUS
2021-07-17,2021-08-14,40.06070936583432,AUS
2021-07-18,2021-08-15,40.60631103996509,AUS
2021-07-19,2021-08-16,41.151912714095864,AUS
2021-07-20,2021-08-17,41.69751438822664,AUS
2021-07-21,2021-08-18,42.24311606235741,AUS
2021-07-22,2021-08-19,42.78871773648818,AUS
2021-07-23,2021-08-20,43.33431941061895,AUS
2021-07-24,2021-08-21,43.879921084749725,AUS
2021-07-25,2021-08-22,44.4255227588805,AUS
2021-07-26,2021-08-23,44.97112443301127,AUS
2021-07-27,2021-08-24,45.51672610714204,AUS
2021-07-28,2021-08-25,46.06232778127281,AUS
2021-07-29,2021-08-26,46.607929455403585,AUS
2021-07-30,2021-08-27,47.15353112953436,AUS
2021-07-31,2021-08-28,47.69913280366513,AUS
2021-08-01,2021-08-29,48.2447344777959,AUS
2021-08-02,2021-08-30,48.790336151926674,AUS
2021-08-03,2021-08-31,49.335937826057446,AUS
2021-08-04,2021-09-01,49.88153950018822,AUS
2021-08-05,2021-09-02,50.42714117431899,AUS
2021-08-06,2021-09-03,50.97274284844976,AUS
2021-08-07,2021-09-04,51.518344522580534,AUS
2021-08-08,2021-09-05,52.063946196711306,AUS
2021-08-09,2021-09-06,52.60954787084208,AUS
2021-08-10,2021-09-07,53.15514954497285,AUS
2021-08-11,2021-09-08,53.70075121910362,AUS
2021-08-12,2021-09-09,54.246352893234395,AUS
2021-08-13,2021-09-10,54.79195456736517,AUS
2021-08-14,2021-09-11,55.33755624149594,AUS
2021-08-15,2021-09-12,55.88315791562671,AUS
2021-08-16,2021-09-13,56.42875958975748,AUS
2021-08-17,2021-09-14,56.974361263888255,AUS
2021-08-18,2021-09-15,57.51996293801903,AUS
2021-08-19,2021-09-16,58.0655646121498,AUS
2021-08-20,2021-09-17,58.61116628628057,AUS
2021-08-21,2021-09-18,59.156767960411344,AUS
2021-08-22,2021-09-19,59.702369634542116,AUS
2021-08-23,2021-09-20,60.24797130867289,AUS
2021-08-24,2021-09-21,60.79357298280366,AUS
2021-08-25,2021-09-22,61.33917465693443,AUS
2021-08-26,2021-09-23,61.884776331065204,AUS
2021-08-27,2021-09-24,62.430378005195976,AUS
2021-08-28,2021-09-25,62.97597967932675,AUS
2021-08-29,2021-09-26,63.52158135345752,AUS
2021-08-30,2021-09-27,64.0671830275883,AUS
2021-08-31,2021-09-28,64.61278470171908,AUS
2021-09-01,2021-09-29,65.15838637584986,AUS
2021-09-02,2021-09-30,65.70398804998064,AUS
2021-09-03,2021-10-01,66.24958972411142,AUS
2021-09-04,2021-10-02,66.7951913982422,AUS
2021-09-05,2021-10-03,67.34079307237297,AUS
2021-09-06,2021-10-04,67.88639474650375,AUS
2021-09-07,2021-10-05,68.43199642063453,AUS
2021-09-08,2021-10-06,68.97759809476531,AUS
2021-09-09,2021-10-07,69.52319976889609,AUS
2021-09-10,2021-10-08,70.06880144302687,AUS
2021-09-11,2021-10-09,70.61440311715765,AUS
2021-09-12,2021-10-10,71.16000479128843,AUS
2021-09-13,2021-10-11,71.70560646541921,AUS
2021-09-14,2021-10-12,72.25120813954999,AUS
2021-09-15,2021-10-13,72.79680981368077,AUS
2021-09-16,2021-10-14,73.34241148781155,AUS
2021-09-17,2021-10-15,73.88801316194233,AUS
2021-09-18,2021-10-16,74.4336148360731,AUS
2021-09-19,2021-10-17,74.97921651020388,AUS
2021-09-20,2021-10-18,75.52481818433466,AUS
2021-09-21,2021-10-19,76.07041985846544,AUS
2021-09-22,2021-10-20,76.61602153259622,AUS
2021-09-23,2021-10-21,77.161623206727,AUS
2021-09-24,2021-10-22,77.70722488085778,AUS
2021-09-25,2021-10-23,78.25282655498856,AUS
2021-09-26,2021-10-24,78.79842822911934,AUS
2021-09-27,2021-10-25,79.34402990325012,AUS
2021-09-28,2021-10-26,79.8896315773809,AUS
2021-09-29,2021-10-27,80.43523325151168,AUS
2021-09-30,2021-10-28,80.98083492564245,AUS
